symbol,timeframe,model,csv_path,result_dir,rows,test_rows,prediction_windows,pred_len,pred_step,trade_count,coverage,win_rate,avg_win,avg_loss,win_loss_ratio,profit_factor,cumulative_return,max_drawdown,mean_trade_return,pred_direction_acc,threshold_bps,cost_bps,strategy_mode,ma_window,min_hold_bars,hold_until_opposite,stop_loss_bps,cooldown_bars,allow_short,long_only
EURUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,29,0.4183333333333333,0.3448275862068966,0.0090026434592733,0.0027743630059124,3.244940708943972,1.707863531023143,0.0375935130276421,0.0192554593709455,0.0012866737062206,0.5219123505976095,12.0,2.0,stateful,0,1,True,20.0,2,True,False
EURUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,29,0.4183333333333333,0.3448275862068966,0.0090026434592733,0.0027743630059124,3.244940708943972,1.707863531023143,0.0375935130276421,0.0192554593709455,0.0012866737062206,0.5219123505976095,12.0,2.0,stateful,0,2,True,20.0,2,True,False
EURUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,29,0.4183333333333333,0.3448275862068966,0.0090026434592733,0.0027743630059124,3.244940708943972,1.707863531023143,0.0375935130276421,0.0192554593709455,0.0012866737062206,0.5219123505976095,12.0,2.0,stateful,0,3,True,20.0,2,True,False
EURUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,19,0.825,0.4736842105263157,0.0097244957062549,0.0054326341521473,1.7900148314627806,1.6110133483165026,0.0331058342654204,0.0267716300364487,0.0017470589386748,0.5116161616161616,12.0,2.0,stateful,0,1,True,40.0,2,True,False
EURUSD,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,19,0.825,0.4736842105263157,0.0097244957062549,0.0054326341521473,1.7900148314627806,1.6110133483165026,0.0331058342654204,0.0267716300364487,0.0017470589386748,0.5116161616161616,12.0,2.0,stateful,0,2,True,40.0,2,True,False
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,23,0.7245833333333334,0.6086956521739131,0.0056475155942629,0.0059634317289262,0.9470244401171014,1.4731491290710466,0.0250812341135604,0.0360283589153359,0.0011041014243193,0.5031627372052904,20.0,2.0,stateful,0,1,True,0.0,0,True,False
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,23,0.7245833333333334,0.6086956521739131,0.0056475155942629,0.0059634317289262,0.9470244401171014,1.4731491290710466,0.0250812341135604,0.0360283589153359,0.0011041014243193,0.5031627372052904,20.0,2.0,stateful,0,1,True,0.0,1,True,False
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,23,0.7245833333333334,0.6086956521739131,0.0056475155942629,0.0059634317289262,0.9470244401171014,1.4731491290710466,0.0250812341135604,0.0360283589153359,0.0011041014243193,0.5031627372052904,20.0,2.0,stateful,0,1,True,0.0,2,True,False
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,23,0.7245833333333334,0.6086956521739131,0.0056475155942629,0.0059634317289262,0.9470244401171014,1.4731491290710466,0.0250812341135604,0.0360283589153359,0.0011041014243193,0.5031627372052904,20.0,2.0,stateful,0,2,True,0.0,0,True,False
EURUSD,H1,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\EURUSD_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_EURUSD_H1_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,23,0.7245833333333334,0.6086956521739131,0.0056475155942629,0.0059634317289262,0.9470244401171014,1.4731491290710466,0.0250812341135604,0.0360283589153359,0.0011041014243193,0.5031627372052904,20.0,2.0,stateful,0,2,True,0.0,1,True,False
